"Country","Year","00-04","05-09","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80+","child","young","old","young_1564","old_65","total","dep","dep_65"
"Australia",2054,1928.93,1951.266,1950.093,1957.726,2004.037,2089.498,2174.954,2215.424,2147.588,2056.173,1890.865,1885.795,1940.08,1885.041,1698.63,1407.347,2923.209,7788.015,16464.334,9854.307,20362.14,7914.227,34106.656,0.598524483286114,0.388673636464537
"Australia",2055,1933.052,1961.653,1963.651,1969.243,2008.059,2087.936,2172.138,2229.073,2165.841,2088.633,1909.703,1873.577,1930.939,1895.346,1743.076,1425.796,2972.073,7827.599,16534.96,9967.23,20435.142,8036.291,34329.789,0.602797345745015,0.393258387928011
"Australia",2056,1937.187,1973.619,1980.942,1985.221,2015.356,2087.18,2169.415,2236.196,2186.103,2114.97,1938.505,1867.772,1918.648,1902.975,1775.958,1453.165,3007.069,7876.969,16615.497,10057.815,20519.366,8139.167,34550.281,0.605327363966302,0.396657820714344
"Australia",2057,1941.451,1982.931,1996.615,2001.421,2024.613,2086.99,2167.358,2237.933,2209.019,2133.945,1975.864,1866.433,1902.247,1908.47,1800.547,1499.866,3032.291,7922.418,16702.155,10143.421,20605.823,8241.174,34767.994,0.607312110323488,0.399943938177087
"Australia",2058,1945.367,1989.663,2010.338,2017.145,2035.442,2087.676,2165.734,2235.875,2232.091,2148.397,2017.213,1870.771,1884.19,1910.846,1818.171,1557.108,3056.898,7962.513,16793.199,10227.213,20694.534,8343.023,34982.925,0.609009218553296,0.403151044618835
"Australia",2059,1948.284,1994.212,2021.678,2031.687,2047.087,2089.671,2164.018,2232.574,2251.279,2163.16,2055.677,1882.194,1868.125,1908.451,1832.023,1612.43,3092.523,7995.861,16885.66,10313.552,20785.472,8445.427,35195.073,0.610787615053246,0.406313938889624
"Australia",2060,1949.575,1997.228,2030.206,2044.474,2058.694,2093.125,2161.888,2229.506,2264.094,2180.9,2087,1901.099,1856.485,1900.476,1843.874,1658.272,3147.561,8021.483,16976.306,10406.668,20877.265,8550.183,35404.457,0.613011334739136,0.409545167913517
"Australia",2061,1952.753,2002.811,2041.55,2060.53,2072.687,2099.32,2160.23,2226.05,2271.489,2201.513,2114.32,1929.893,1851.091,1888.527,1851.453,1687.185,3199.656,8057.644,17075.502,10477.912,20987.123,8626.821,35611.058,0.613622486764957,0.41105305381781
"Australia",2062,1955.877,2006.757,2050.372,2075.438,2087.359,2107.637,2159.255,2223.248,2273.276,2224.455,2134.06,1967.271,1850.24,1872.881,1857.821,1710.569,3258.397,8088.444,17176.561,10549.908,21102.239,8699.668,35814.913,0.614203739619357,0.412262793535795
"Australia",2063,1958.603,2009.169,2056.581,2088.447,2102.12,2117.494,2159.13,2220.969,2270.823,2247.334,2148.617,2008.686,1854.939,1855.839,1861.322,1729.526,3326.524,8112.8,17275.173,10628.15,21218.559,8773.211,36016.123,0.615226834486694,0.413468746864478
"Australia",2064,1960.783,2010.228,2060.367,2098.94,2116.241,2128.164,2160.312,2218.739,2266.722,2266.143,2162.744,2047.213,1866.55,1840.88,1860.175,1746.522,3404.093,8130.318,17366.278,10718.22,21331.768,8851.67,36214.816,0.617185789609034,0.414952478388102
"Australia",2065,1962.274,2010.193,2061.98,2106.556,2128.982,2139.086,2163.087,2216.236,2262.775,2278.366,2179.413,2078.419,1885.58,1830.324,1853.809,1762.498,3491.517,8141.003,17446.364,10823.728,21438.5,8938.148,36411.095,0.620400216343073,0.416920400214567
"Australia",2066,1966.941,2013.245,2067.146,2116.477,2142.944,2151.815,2168.207,2213.682,2259.405,2285.932,2200.856,2105.562,1914.307,1825.099,1842.101,1768.076,3563.196,8163.809,17528.403,10912.779,21559.187,8998.472,36604.991,0.622576911313598,0.417384570206659
"Australia",2067,1971.709,2015.567,2070.602,2124.235,2156.151,2165.341,2175.522,2211.76,2256.433,2287.566,2224.331,2125.223,1951.673,1824.572,1827.664,1774.294,3633.843,8182.113,17602.327,11012.046,21678.235,9060.373,36796.486,0.625601717318398,0.417947909504625
"Australia",2068,1976.486,2017.395,2072.382,2129.724,2168.221,2179.159,2184.582,2211.002,2253.788,2285.005,2247.309,2140.047,1993.194,1829.868,1812.283,1779.439,3705.76,8195.987,17669.113,11120.544,21792.031,9127.35,36985.644,0.629377603731438,0.418838886563625
"Australia",2069,1981.091,2018.716,2072.543,2132.963,2178.477,2192.527,2194.649,2211.88,2251.01,2280.826,2265.718,2154.642,2031.912,1842.252,1799.102,1781.642,3782.526,8205.313,17729.729,11237.434,21894.604,9205.522,37172.476,0.63381871206266,0.420447065404791
"Australia",2070,1985.23,2019.339,2071.148,2133.863,2186.123,2204.694,2205,2214.381,2247.777,2276.484,2277.062,2171.475,2063.241,1861.942,1790.289,1779.857,3869.101,8209.58,17782.996,11364.43,21980.1,9301.189,37357.006,0.639061606941822,0.423164089335353
"Australia",2071,1993.281,2023.717,2074.244,2137.956,2194.358,2217.755,2217.02,2218.964,2245.633,2273.664,2285.791,2193.186,2090.633,1890.664,1785.55,1767.187,3929.678,8229.198,17846.371,11463.712,22074.96,9373.079,37539.281,0.642355356167369,0.424602309585159
"Australia",2072,2001.418,2027.978,2076.491,2140.676,2200.833,2230.203,2229.933,2225.72,2243.901,2270.94,2288.374,2216.983,2110.775,1928.223,1786.154,1753.769,3986.917,8246.563,17906.887,11565.838,22158.338,9455.063,37719.288,0.64588769672808,0.426704520889608
"Australia",2073,2009.129,2032.006,2077.581,2141.677,2205.35,2241.296,2242.917,2234.106,2242.727,2268.141,2285.951,2240.142,2125.922,1969.928,1792.407,1740.778,4046.828,8260.393,17960.63,11675.863,22228.229,9549.941,37896.886,0.650080927005344,0.429631213534826
"Australia",2074,2015.917,2035.652,2077.5,2140.929,2207.932,2250.399,2255.277,2243.447,2242.651,2264.857,2281.068,2258.558,2140.586,2008.772,1805.423,1731.067,4111.872,8269.998,18004.189,11797.72,22285.704,9657.134,38071.907,0.655276391510887,0.433333135897345
"Australia",2075,2021.487,2038.739,2076.498,2138.562,2208.524,2257.159,2266.556,2253.2,2244.126,2260.925,2275.652,2269.758,2157.45,2040.309,1825.778,1726.566,4182.921,8275.286,18035.9,11933.024,22331.912,9775.574,38244.21,0.661626201076741,0.437740127222425
"Australia",2076,2030.867,2045.67,2080.497,2140.109,2210.479,2263.997,2278.399,2264.172,2248.567,2258.769,2273.446,2278.268,2179.041,2067.187,1853.794,1720.472,4220.05,8297.143,18076.097,12040.544,22395.247,9861.503,38413.784,0.666103086302314,0.440339104096508
"Australia",2077,2038.916,2052.604,2084.199,2141.101,2211.432,2269.193,2289.702,2275.998,2254.951,2256.728,2271.094,2280.705,2202.808,2087.205,1891.302,1721.147,4251.622,8316.82,18109.803,12154.084,22453.712,9951.276,38580.707,0.671132866547472,0.443190684907689
"Australia",2078,2045.743,2059.561,2087.467,2141.445,2211.505,2272.785,2300.001,2288.343,2262.956,2255.436,2268.462,2278.602,2226.245,2102.896,1933.401,1728.757,4281.445,8334.216,18138.09,12272.744,22505.78,10046.499,38745.05,0.67662824476006,0.446396392393421
"Australia",2079,2051.364,2066.106,2090.145,2140.992,2210.608,2274.765,2308.645,2300.505,2271.902,2255.403,2265.046,2274.38,2245.177,2118.551,1972.911,1744.281,4316.159,8348.607,18161.254,12397.079,22547.423,10151.902,38906.94,0.682611398970578,0.450246664552308
"Australia",2080,2055.51,2071.441,2092.089,2139.46,2208.323,2274.904,2314.958,2311.606,2281.08,2256.628,2260.531,2269.35,2256.828,2136.308,2005.21,1767.837,4364.421,8358.5,18177.38,12530.604,22573.668,10273.776,39066.484,0.68935149069888,0.455122136110091
"Australia",2081,2062.016,2079.715,2099.009,2142.202,2208.087,2275.791,2320.912,2322.735,2292.188,2261.339,2259.241,2267.315,2265.597,2157.926,2031.635,1793.577,4384.414,8382.942,18207.608,12633.149,22615.407,10367.552,39223.699,0.693839025972,0.458428716317155
"Australia",2082,2068.021,2087.149,2105.921,2145.045,2207.782,2275.927,2325.44,2333.437,2304.085,2267.862,2257.991,2265.311,2268.587,2182.078,2052.309,1830.481,4401.209,8406.136,18237.835,12734.664,22651.467,10466.077,39378.635,0.698255247950209,0.462048528689113
"Australia",2083,2073.055,2093.47,2112.262,2147.58,2207.227,2275.109,2328.282,2343.143,2316.083,2275.765,2256.883,2263.011,2266.969,2206.006,2068.988,1873.183,4424.449,8426.367,18265.503,12839.595,22680.052,10572.626,39531.465,0.702942317000523,0.466164098741925
"Australia",2084,2076.494,2098.451,2117.432,2149.513,2206.189,2273.2,2329.384,2351.168,2327.45,2284.329,2256.323,2259.798,2263.012,2225.421,2085.543,1914.305,4464.418,8441.89,18287.841,12952.699,22700.366,10689.687,39682.43,0.708268351633197,0.470903729041197
"Australia",2085,2077.748,2101.909,2120.991,2150.574,2204.3,2270.047,2328.662,2356.876,2337.593,2292.86,2256.601,2255.24,2258.141,2237.549,2104.157,1949.069,4529.351,8451.222,18302.179,13078.267,22710.894,10820.126,39831.668,0.714574313801652,0.47642888914897
"Australia",2086,2081.332,2108.448,2128.846,2156.297,2205.321,2268.767,2328.688,2362.147,2348.84,2304.207,2262.106,2254.106,2256.437,2246.401,2125.668,1972.806,4568.828,8474.923,18334.182,13170.14,22746.916,10913.703,39979.245,0.718338020207283,0.479788249097152
"Australia",2087,2084.044,2113.802,2135.83,2162.279,2206.733,2267.48,2327.989,2365.914,2359.42,2316.049,2269.171,2252.997,2254.809,2249.735,2150.38,1992.961,4615.527,8495.955,18365.753,13263.412,22782.841,11008.603,40125.12,0.72218176951416,0.483197113125619
"Australia",2088,2085.565,2117.754,2141.536,2167.848,2208.308,2265.974,2326.368,2368.105,2368.723,2327.879,2277.165,2252.125,2252.882,2248.745,2175.04,2011.025,4674.248,8512.703,18394.647,13361.94,22815.377,11109.058,40269.29,0.726403719516879,0.486910998665505
"Australia",2089,2085.617,2120.081,2145.589,2172.283,2209.721,2264.017,2323.682,2368.681,2376.073,2338.967,2285.308,2251.828,2249.97,2245.564,2195.188,2030.318,4748.829,8523.57,18418.277,13469.869,22840.53,11219.899,40411.716,0.731331654964251,0.491227611618469
"Australia",2090,2083.824,2120.584,2147.663,2174.999,2210.478,2261.346,2319.767,2367.447,2380.954,2348.58,2293.031,2252.141,2245.622,2241.391,2208.139,2052.314,4844.053,8527.07,18433.744,13591.519,22854.365,11345.897,40552.333,0.737317334991741,0.4964433271281
"Australia",2091,2084.632,2124.211,2153.887,2181.808,2214.673,2261.473,2317.78,2366.962,2386.465,2360.188,2305.238,2257.902,2244.908,2240.021,2217.081,2071.937,4901.91,8544.538,18470.681,13675.857,22897.397,11430.949,40691.076,0.740408921576849,0.499224824551018
"Australia",2092,2085.277,2126.39,2158.855,2187.937,2219.328,2261.984,2315.737,2365.604,2390.183,2370.789,2317.649,2265.145,2244.203,2238.828,2221.249,2096.4,4962.317,8558.459,18506.419,13762.997,22938.559,11518.794,40827.875,0.743687744236202,0.502158570640815
"Australia",2093,2085.274,2126.933,2162.171,2192.815,2223.888,2262.558,2313.37,2363.284,2391.929,2379.87,2329.505,2273.277,2243.609,2237.407,2221.265,2122.089,5033.365,8567.193,18537.681,13857.735,22974.105,11614.126,40962.609,0.747544150748953,0.505531162149733
"Australia",2094,2084.086,2125.808,2163.48,2196.008,2227.652,2262.932,2310.505,2359.936,2391.735,2386.82,2340.076,2281.514,2243.45,2235.036,2219.011,2144.398,5122.719,8569.382,18561.17,13964.614,23000.628,11721.164,41095.166,0.75235634391582,0.509601911739106
"Australia",2095,2081.205,2123.11,2162.52,2197.183,2229.954,2262.831,2306.993,2355.422,2389.638,2391.125,2348.868,2289.175,2243.857,2231.217,2215.778,2160.42,5236.101,8564.018,18574.006,14087.373,23015.046,11843.516,41225.397,0.758445593266202,0.514598841123324
"Australia",2096,2081.935,2124.142,2165.625,2202.319,2235.225,2266.075,2306.356,2352.861,2389.297,2396.918,2361.216,2301.567,2249.955,2230.779,2214.727,2167.674,5306.455,8574.021,18609.515,14169.59,23061.789,11919.635,41353.126,0.761416404457612,0.516856476312397
"Australia",2097,2082.384,2124.126,2167.23,2206.381,2239.982,2269.755,2306.033,2350.089,2387.796,2400.588,2372.273,2314.076,2257.494,2230.418,2214.409,2172.017,5383.108,8580.121,18640.592,14257.446,23104.467,11999.952,41478.159,0.764860150364323,0.519378005993386
"Australia",2098,2082.272,2122.985,2167.121,2208.889,2243.867,2273.336,2305.767,2347.043,2385.049,2402.15,2381.406,2326.083,2265.886,2230.331,2213.972,2173.763,5470.336,8581.267,18664.701,14354.288,23139.476,12088.402,41600.256,0.769060699123977,0.522414682164799
"Australia",2099,2081.441,2120.626,2165.17,2209.411,2246.45,2276.157,2305.326,2343.603,2381.045,2401.674,2387.987,2336.836,2274.324,2230.77,2212.5,2174.386,5571.45,8576.648,18679.078,14463.43,23162.813,12189.106,41719.156,0.774311772775937,0.526235997328995
"Australia",2100,2079.759,2116.922,2161.244,2207.566,2247.182,2277.608,2304.393,2339.496,2375.709,2399.049,2391.566,2345.595,2282.073,2231.665,2209.495,2174.584,5690.68,8565.491,18680.598,14588.497,23170.237,12306.424,41834.586,0.780943789915077,0.531130691498753
"Austria",1950,516.129,560.798,502.143,456.617,493.321,519.58,350.425,497.356,541.059,541.759,483.614,401.685,349.468,289.189,219.188,131.913,82.195,2035.687,3828.799,1071.953,4634.884,722.485,6936.439,0.279971082315891,0.155879845105077
"Austria",1951,493.452,562.091,514.849,456.467,478.713,529.279,361.898,464.88,534.501,542.295,493.287,409.909,351.327,291.057,221.693,136.606,89.034,2026.859,3814.762,1089.717,4622.556,738.39,6931.338,0.2856579257107,0.159736301734365
"Austria",1952,480.019,555.837,528.789,461.35,464.917,524.225,395.386,421.965,529.173,540.237,502.291,420.517,353.318,293.856,223.743,141.145,94.428,2025.995,3798.711,1106.49,4613.379,753.172,6931.196,0.291280384319839,0.163258210522049
"Austria",1953,475.585,542.132,542.702,470.477,453.286,508.663,440.386,377.892,521.947,536.205,510.185,432.585,356.2,297.398,225.892,145.486,98.121,2030.896,3781.149,1123.097,4607.826,766.897,6935.142,0.297025322197036,0.166433584948737
"Austria",1954,480.102,524.304,553.33,482.188,445.174,490.395,479.733,347.054,507.759,531.133,516.32,444.73,361.066,301.287,228.629,149.358,100.057,2039.924,3762.298,1140.397,4605.552,779.331,6942.619,0.303111821551615,0.169215546800905
"Austria",1955,490.872,508.281,557.233,495.1,441.539,474.66,502.736,337.867,484.223,525.484,520.31,456.093,368.485,305.357,232.186,152.725,100.255,2051.486,3742.912,1159.008,4606.497,790.523,6953.406,0.30965408751261,0.171610444986722
"Austria",1956,503.036,497.202,554.011,508.283,442.73,461.314,512.809,349.58,452.284,519.185,520.881,465.026,375.898,306.992,234.23,155.546,108.618,2062.532,3723.809,1181.284,4607.99,805.386,6967.625,0.317224648202956,0.174780327214252
"Austria",1957,520.993,488.733,544.594,522.92,448.427,448.521,508.203,383.034,410.041,514.023,518.973,473.411,385.422,308.684,236.805,157.58,115.36,2077.24,3704.633,1203.851,4612.975,818.429,6985.724,0.324958234729324,0.177418910789675
"Austria",1958,541.229,483.867,531.137,537.002,457.985,437.775,493.437,427.978,366.928,507.202,515.444,481.077,396.425,311.382,240.02,159.487,120.049,2093.235,3687.826,1227.363,4621.253,830.938,7008.424,0.33281478030688,0.179807943862844
"Austria",1959,561.314,482.872,517.286,547.323,470.089,430.635,476.476,467.751,337.324,494.057,511.47,487.678,407.991,316.304,243.784,161.789,122.407,2108.795,3675.48,1252.275,4630.794,844.284,7036.55,0.340710601064351,0.182319489919007
"Austria",1960,580.912,485.379,505.737,551.809,483.645,428.054,462.397,491.928,329.519,472.267,507.513,492.882,419.504,324.008,248.05,164.745,122.417,2123.837,3668.205,1278.724,4639.518,859.22,7070.766,0.348596656948017,0.18519596216676
"Austria",1961,609.843,492.26,495.124,549.58,499.319,431.424,450.32,502.292,341.481,440.763,501.285,492.997,427.076,330.189,249.537,167.217,130.435,2146.807,3659.881,1304.454,4636.537,877.378,7111.142,0.356419785233454,0.189231316389797
"Austria",1962,627.333,507.244,487.045,541.584,517.04,440.22,439.933,499.368,375.68,400.145,497.267,492.012,435.225,338.808,251.391,169.984,136.554,2163.206,3661.665,1331.962,4638.474,896.737,7156.833,0.363758563385782,0.19332586536003
"Austria",1963,636.555,529.536,481.607,529.568,533.974,453.136,432.085,486.945,421.603,359.014,491.971,490.059,443.222,348.964,254.237,173.052,140.466,2177.266,3668.787,1359.941,4641.577,916.719,7205.994,0.370678646648061,0.197501624986508
"Austria",1964,641.915,555.324,480.133,516.674,546.133,468.141,427.734,472.23,462.29,331.084,480.164,487.54,450.146,359.54,258.873,176.185,141.985,2194.046,3675.316,1386.729,4642.136,936.583,7256.091,0.377308781068077,0.201756906734314
"Austria",1965,646.653,578.793,484.742,505.258,551.237,483.723,427.57,460.049,487.193,324.42,459.422,484.579,455.479,369.921,265.644,179.333,141.142,2215.446,3678.193,1411.519,4638.93,956.04,7305.158,0.383753381075979,0.206090628657902
"Austria",1966,646.809,598.837,496.414,496.273,551.416,501.368,432.578,449.471,498.504,337.186,429.541,479.62,456.195,376.558,270.963,181.166,149.341,2238.333,3679.684,1434.223,4632.152,978.028,7352.24,0.38976798007655,0.211139012709428
"Austria",1967,645.544,615.76,513.956,488.046,544.671,520.25,442.302,439.776,495.874,371.179,389.986,476.022,455.392,383.243,277.467,182.405,155.298,2263.306,3680.06,1453.805,4623.498,998.413,7397.171,0.395049265501106,0.215943210097636
"Austria",1968,642.504,628.885,535.583,482.287,533.189,537.944,455.816,432.274,483.559,416.191,349.765,470.838,453.605,389.741,284.807,183.977,158.614,2289.259,3679.576,1470.744,4615.468,1017.139,7439.579,0.399704748590599,0.220376135204491
"Austria",1969,635.501,638.666,558.07,481.35,520.761,551.073,471.652,428.515,469.297,456.03,322.803,459.613,451.7,395.744,292.663,186.842,159.066,2313.587,3679.744,1486.015,4612.794,1034.315,7479.346,0.403836516888131,0.224227442196638
"Austria",1970,622.908,646.19,578.755,486.583,510,557.588,488.6,429.452,458.047,480.78,317.038,440.256,449.972,401.048,300.928,191.387,156.707,2334.436,3681.761,1500.042,4618.316,1050.07,7516.239,0.407425142479373,0.227370755920556
"Austria",1971,603.728,650.86,597.876,499.104,501.976,558.367,506.759,434.877,447.799,491.637,329.779,411.521,445.841,402.276,306.941,196.291,164.708,2351.568,3682.715,1516.057,4627.66,1070.216,7550.34,0.411668293636624,0.231265045400915
"Austria",1972,581.331,651.016,614.701,517.727,495.05,552.85,526.616,445.37,438.779,489.346,363.311,373.821,443.42,402.615,313.251,201.637,170.276,2364.775,3685.143,1531.199,4646.29,1087.779,7581.117,0.415505992576136,0.234117758469661
"Austria",1973,556.707,646.332,628.906,540.096,490.629,543.052,545.596,459.874,432.117,477.927,407.518,335.736,439.712,402.422,319.626,207.381,173.434,2372.041,3692.449,1542.575,4672.257,1102.863,7607.065,0.417764740961893,0.236045020639918
"Austria",1974,532.066,637.094,639.91,562.424,490.564,532.189,559.871,476.541,429.014,464.463,446.347,310.452,430.033,402.072,325.549,213.365,174.336,2371.494,3709.441,1545.355,4701.898,1115.322,7626.29,0.416600506653159,0.237206762035246
"Austria",1975,508.594,624.317,646.91,582.16,495.889,522.471,567.141,493.916,430.232,453.506,469.996,305.435,412.183,401.565,330.724,219.552,173.098,2361.981,3738.586,1537.122,4732.929,1124.939,7637.689,0.411150632886337,0.237683472538887
"Austria",1976,480.588,608.912,650.936,600.134,505.864,512.034,566.615,511.321,435.353,443.348,480.409,318.266,385.646,399.284,333.135,225.43,183.474,2340.57,3773.21,1526.969,4758.99,1141.323,7640.749,0.404686990652521,0.239824626653975
