"Country","Year","tax_rev_MLN_USD","tax_rev_PC_GDP","union_density_ADM","union_density_SVY","union_density","union_density.lin_inter","union_density.cst_inter","union_coverage","union_coverage.lin_inter","union_coverage.cst_inter","labor_share"
"Norway",1999,67.953,41.86,54.2898714541672,NA,54.2898714541672,54.2898714541672,54.2898714541672,NA,70.87,71,0.6280678
"Norway",2000,71.798,41.885,54.1424409892468,NA,54.1424409892468,54.1424409892468,54.1424409892468,NA,70.74,71,0.5450314
"Norway",2001,73.271,42.093,53.7131133853384,55,53.7131133853384,53.7131133853384,53.7131133853384,NA,70.61,71,0.5563281
"Norway",2002,82.757,42.358,54.3101505320221,NA,54.3101505320221,54.3101505320221,54.3101505320221,70.48,70.48,70.48,0.584823
"Norway",2003,95.342,41.663,54.9213117110212,NA,54.9213117110212,54.9213117110212,54.9213117110212,NA,70.36,70.48,0.5765358
"Norway",2004,112.133,42.408,54.780139813423,55,54.780139813423,54.780139813423,54.780139813423,NA,70.24,70.48,0.5470834
"Norway",2005,131.531,42.598,54.6523202351045,NA,54.6523202351045,54.6523202351045,54.6523202351045,NA,70.12,70.48,0.5154806
"Norway",2006,147.914,42.831,53.9416677314067,NA,53.9416677314067,53.9416677314067,53.9416677314067,70,70,70,0.5048501
"Norway",2007,168.921,42.093,52.7902458632009,NA,52.7902458632009,52.7902458632009,52.7902458632009,NA,69.32,70,0.5309162
"Norway",2008,191.116,41.375,52.4680704176735,53,52.4680704176735,52.4680704176735,52.4680704176735,NA,68.64,70,0.5171205
"Norway",2009,159.252,41.202,53.4111066372115,NA,53.4111066372115,53.4111066372115,53.4111066372115,67.96,67.96,67.96,0.5761957
"Norway",2010,179.856,41.896,53.5575006499697,NA,53.5575006499697,53.5575006499697,53.5575006499697,NA,67.97,67.96,0.5552481
"Norway",2011,209.636,42.025,53.3254144173764,NA,53.3254144173764,53.3254144173764,53.3254144173764,NA,67.98,67.96,0.5439537
"Norway",2012,211.652,41.463,53.1282477655373,NA,53.1282477655373,53.1282477655373,53.1282477655373,NA,67.99,67.96,0.5462471
"Poland",1991,29.109,34.027,33.5664335664336,NA,33.5664335664336,33.5664335664336,33.5664335664336,NA,NA,NA,0.5394702
"Poland",1992,34.136,36.178,29.7394259818731,NA,29.7394259818731,29.7394259818731,29.7394259818731,NA,NA,NA,0.6105303
"Poland",1993,37.686,39.217,28.7734698853938,NA,28.7734698853938,28.7734698853938,28.7734698853938,NA,NA,NA,0.6085007
"Poland",1994,40.374,36.438,27.1645182002272,NA,27.1645182002272,27.1645182002272,27.1645182002272,NA,NA,NA,0.637629
"Poland",1995,52.045,36.617,20.196677165733,NA,20.196677165733,20.196677165733,20.196677165733,NA,NA,NA,0.6458436
"Poland",1996,58.571,36.612,20.3786640127011,NA,20.3786640127011,20.3786640127011,20.3786640127011,NA,NA,NA,0.6647329
"Poland",1997,57.506,36.114,20.4513075049405,NA,20.4513075049405,20.4513075049405,20.4513075049405,NA,NA,NA,0.6633682
"Poland",1998,61.315,35.328,20.4204193469398,NA,20.4204193469398,20.4204193469398,20.4204193469398,NA,NA,NA,0.6520343
"Poland",1999,59.477,35.021,20.5119067921416,NA,20.5119067921416,20.5119067921416,20.5119067921416,NA,NA,NA,0.6469018
"Poland",2000,56.617,32.935,17.5548470356031,NA,17.5548470356031,17.5548470356031,17.5548470356031,25,25,25,0.6259187
"Poland",2001,62.622,32.895,15.5090338899299,NA,15.5090338899299,15.5090338899299,15.5090338899299,NA,23.677615584805,25,0.6423219
"Poland",2002,65.606,33.034,14.1421283903227,NA,14.1421283903227,14.1421283903227,14.1421283903227,NA,22.3552311696101,25,0.6216615
"Poland",2003,70.682,32.49,18.7899665619412,NA,18.7899665619412,18.7899665619412,18.7899665619412,NA,21.0328467544151,25,0.6017265
"Poland",2004,81.575,31.919,19.0176210144712,NA,19.0176210144712,19.0176210144712,19.0176210144712,NA,19.7104623392201,25,0.5615342
"Poland",2005,100.885,32.94,18.142529622454,NA,18.142529622454,18.142529622454,18.142529622454,NA,18.3880779240251,25,0.5531679
"Poland",2006,115.861,33.61,16.3349314341253,NA,16.3349314341253,16.3349314341253,16.3349314341253,NA,17.0656935088302,25,0.5414734
"Poland",2007,148.692,34.622,15.6153476559819,NA,15.6153476559819,15.6153476559819,15.6153476559819,15.7433090936352,15.7433090936352,15.7433090936352,0.536312
"Poland",2008,182.202,34.145,15.1204251469105,NA,15.1204251469105,15.1204251469105,15.1204251469105,NA,15.5213541261603,15.7433090936352,0.5603775
"Poland",2009,137.255,31.199,14.6134378316597,NA,14.6134378316597,14.6134378316597,14.6134378316597,NA,15.2993991586854,15.7433090936352,0.5433649
"Poland",2010,150.619,31.415,14.5982520060943,NA,14.5982520060943,14.5982520060943,14.5982520060943,NA,15.0774441912105,15.7433090936352,0.54615
"Poland",2011,168.47,31.849,13.6333504271366,NA,13.6333504271366,13.6333504271366,13.6333504271366,14.8554892237356,14.8554892237356,14.8554892237356,0.5367288
"Poland",2012,160.729,32.077,12.7402235330129,NA,12.7402235330129,12.7402235330129,12.7402235330129,14.6815364319792,14.6815364319792,14.6815364319792,0.5317495
"Portugal",1970,NA,17.584,NA,NA,NA,NA,NA,NA,NA,NA,0.6387213
"Portugal",1971,NA,17.337,NA,NA,NA,NA,NA,NA,NA,NA,0.65626
"Portugal",1972,NA,17.12,NA,NA,NA,NA,NA,NA,NA,NA,0.6523438
"Portugal",1973,NA,16.726,NA,NA,NA,NA,NA,NA,NA,NA,0.6299934
"Portugal",1974,NA,17.133,NA,NA,NA,NA,NA,NA,NA,NA,0.6998689
"Portugal",1975,NA,18.854,NA,NA,NA,NA,NA,NA,NA,NA,0.8393928
"Portugal",1976,NA,20.473,NA,NA,NA,NA,NA,NA,NA,NA,0.8380008
"Portugal",1977,NA,20.885,NA,NA,NA,NA,NA,NA,NA,NA,0.767594
"Portugal",1978,NA,20.17,60.7601144258275,NA,60.7601144258275,60.7601144258275,60.7601144258275,68,68,68,0.7106462
"Portugal",1979,1.768,19.866,60.0961538461538,NA,60.0961538461538,60.0961538461538,60.0961538461538,69,69,69,0.6964673
"Portugal",1980,2.498,21.884,54.8253849042433,NA,54.8253849042433,54.8253849042433,54.8253849042433,70,70,70,0.7018816
"Portugal",1981,2.53,23.149,53.5444947209653,NA,53.5444947209653,53.5444947209653,53.5444947209653,NA,71.5,70,0.7174669
"Portugal",1982,2.805,23.739,50.4939626783754,NA,50.4939626783754,50.4939626783754,50.4939626783754,73,73,73,0.7069749
"Portugal",1983,3.359,25.101,47.2163495419309,NA,47.2163495419309,47.2163495419309,47.2163495419309,NA,73.6666666666667,73,0.6935041
"Portugal",1984,3.562,24.591,47.2383720930233,NA,47.2383720930233,47.2383720930233,47.2383720930233,NA,74.3333333333333,73,0.6722503
"Portugal",1985,4.206,24.122,44.6062812926718,NA,44.6062812926718,44.6062812926718,44.6062812926718,75,75,75,0.6468235
"Portugal",1986,7.222,25.455,41.2075606915704,NA,41.2075606915704,41.2075606915704,41.2075606915704,NA,75.6,75,0.6597691
"Portugal",1987,9.364,23.988,38.6253202579733,NA,38.6253202579733,38.6253202579733,38.6253202579733,NA,76.2,75,0.6560778
"Portugal",1988,12.253,25.627,35.034272658035,NA,35.034272658035,35.034272658035,35.034272658035,NA,76.8,75,0.643198
"Portugal",1989,13.774,26.283,31.9816873773708,NA,31.9816873773708,31.9816873773708,31.9816873773708,NA,77.4,75,0.6400228
"Portugal",1990,18.821,26.483,29.2574336142471,NA,29.2574336142471,29.2574336142471,29.2574336142471,78,78,78,0.6519566
"Portugal",1991,21.885,27.527,NA,NA,NA,28.7224446485002,29.2574336142471,NA,77.9,78,0.6862567
"Portugal",1992,27.62,29.452,NA,NA,NA,28.1874556827533,29.2574336142471,NA,77.8,78,0.7153808
"Portugal",1993,25.021,28.026,NA,NA,NA,27.6524667170063,29.2574336142471,NA,77.7,78,0.7038983
"Portugal",1994,28.202,28.802,NA,NA,NA,27.1174777512594,29.2574336142471,NA,77.6,78,0.6845424
"Portugal",1995,34.078,29.278,26.5824887855125,NA,26.5824887855125,26.5824887855125,26.5824887855125,77.5,77.5,77.5,0.6641567
"Portugal",1996,35.879,29.957,NA,NA,NA,25.8979314180479,26.5824887855125,NA,75.3733837919949,77.5,0.6766819
"Portugal",1997,34.709,29.921,25.2133740505834,NA,25.2133740505834,25.2133740505834,25.2133740505834,NA,73.2467675839899,77.5,0.6753448
"Portugal",1998,37.591,30.175,NA,NA,NA,24.2747157527207,25.2133740505834,NA,71.1201513759848,77.5,0.6757497
"Portugal",1999,39.463,30.958,NA,NA,NA,23.3360574548579,25.2133740505834,68.9935351679797,68.9935351679797,68.9935351679797,0.6716278
"Portugal",2000,36.76,31.05,NA,NA,NA,22.3973991569952,25.2133740505834,78.4347231715653,78.4347231715653,78.4347231715653,0.6756904
"Portugal",2001,37.491,30.821,NA,NA,NA,21.4587408591324,25.2133740505834,73.7487848211592,73.7487848211592,73.7487848211592,0.6770599
"Portugal",2002,42.003,31.247,20.5200825612697,NA,20.5200825612697,20.5200825612697,20.5200825612697,72.4605209655871,72.4605209655871,72.4605209655871,0.6757287
"Portugal",2003,51.747,31.339,21.1267605633803,NA,21.1267605633803,21.1267605633803,21.1267605633803,80.0686591276252,80.0686591276252,80.0686591276252,0.6819629
"Portugal",2004,57.077,30.15,21.5627625609141,NA,21.5627625609141,21.5627625609141,21.5627625609141,80.2181665617789,80.2181665617789,80.2181665617789,0.6720728
"Portugal",2005,60.745,30.807,NA,NA,NA,21.3268405836194,21.5627625609141,83.2018170127842,83.2018170127842,83.2018170127842,0.6855138
"Portugal",2006,65.38,31.331,21.0909186063247,NA,21.0909186063247,21.0909186063247,21.0909186063247,80.2378374884878,80.2378374884878,80.2378374884878,0.6764607
"Portugal",2007,76.427,31.817,NA,NA,NA,20.9193321295582,21.0909186063247,86.0463437522558,86.0463437522558,86.0463437522558,0.662777
"Portugal",2008,82.979,31.73,20.7477456527918,NA,20.7477456527918,20.7477456527918,20.7477456527918,85.9264386621779,85.9264386621779,85.9264386621779,0.671634
"Portugal",2009,72.914,29.914,NA,NA,NA,20.189195894731,20.7477456527918,84.1068689966906,84.1068689966906,84.1068689966906,0.6752547
"Portugal",2010,72.456,30.405,19.6306461366702,NA,19.6306461366702,19.6306461366702,19.6306461366702,76.7410710705091,76.7410710705091,76.7410710705091,0.6662417
"Portugal",2011,79.194,32.329,18.681274310556,NA,18.681274310556,18.681274310556,18.681274310556,75.657628162531,75.657628162531,75.657628162531,0.6611764
"Portugal",2012,68.786,31.779,NA,NA,NA,18.1365522831534,18.681274310556,73.2570666393064,73.2570666393064,73.2570666393064,0.6418028
"Slovakia",1995,10.181,39.562,56.0614932290174,NA,56.0614932290174,56.0614932290174,56.0614932290174,NA,NA,NA,0.4979253
"Slovakia",1996,10.767,38.642,47.827705014466,NA,47.827705014466,47.827705014466,47.827705014466,NA,NA,NA,0.5149586
"Slovakia",1997,10.09,36.467,41.9687049967931,NA,41.9687049967931,41.9687049967931,41.9687049967931,NA,NA,NA,0.5371873
"Slovakia",1998,10.753,36.057,36.1606168735947,NA,36.1606168735947,36.1606168735947,36.1606168735947,NA,NA,NA,0.5423999
"Slovakia",1999,10.59,34.816,34.1659562014074,NA,34.1659562014074,34.1659562014074,34.1659562014074,NA,NA,NA,0.5246423
"Slovakia",2000,9.793,33.626,32.2722681240125,NA,32.2722681240125,32.2722681240125,32.2722681240125,51,51,51,0.5300346
"Slovakia",2001,10.044,32.689,30.5081181382403,NA,30.5081181382403,30.5081181382403,30.5081181382403,48,48,48,0.5112119
"Slovakia",2002,11.526,32.806,27.4263884048993,NA,27.4263884048993,27.4263884048993,27.4263884048993,48,48,48,0.5149503
"Slovakia",2003,15.219,32.535,26.1830613378597,NA,26.1830613378597,26.1830613378597,26.1830613378597,NA,44,48,0.5134419
"Slovakia",2004,18.046,31.506,23.6520817442992,NA,23.6520817442992,23.6520817442992,23.6520817442992,40,40,40,0.499909
"Slovakia",2005,19.589,31.263,22.7812735053819,NA,22.7812735053819,22.7812735053819,22.7812735053819,NA,40,40,0.5085254
"Slovakia",2006,20.7,29.307,20.557504337948,NA,20.557504337948,20.557504337948,20.557504337948,40,40,40,0.4958888
"Slovakia",2007,25.212,29.209,18.7668477462928,NA,18.7668477462928,18.7668477462928,18.7668477462928,NA,40,40,0.4953659
"Slovakia",2008,29.084,29.045,17.1794884043087,NA,17.1794884043087,17.1794884043087,17.1794884043087,40,40,40,0.4992114
"Slovakia",2009,25.676,28.867,16.0236644857236,NA,16.0236644857236,16.0236644857236,16.0236644857236,NA,38.3333333333333,40,0.5348675
"Slovakia",2010,25.128,28.075,15.2288958536711,NA,15.2288958536711,15.2288958536711,15.2288958536711,NA,36.6666666666667,40,0.5250193
"Slovakia",2011,28.107,28.619,14.0677552383766,NA,14.0677552383766,14.0677552383766,14.0677552383766,35,35,35,0.5228384
"Slovakia",2012,26.481,28.337,13.5949893670745,NA,13.5949893670745,13.5949893670745,13.5949893670745,NA,32.5,35,0.5163149
"Slovenia",1995,5.276,38.36,50.4774897680764,NA,50.4774897680764,50.4774897680764,50.4774897680764,100,100,100,0.8004552
"Slovenia",1996,5.735,37.238,48.7569060773481,NA,48.7569060773481,48.7569060773481,48.7569060773481,100,100,100,0.7710679
"Slovenia",1997,5.664,36.145,44.071064591654,NA,44.071064591654,44.071064591654,44.071064591654,100,100,100,0.7375411
"Slovenia",1998,6.334,36.924,42.6929392446634,NA,42.6929392446634,42.6929392446634,42.6929392446634,100,100,100,0.725783
"Slovenia",1999,6.837,37.287,40.2210096434332,NA,40.2210096434332,40.2210096434332,40.2210096434332,100,100,100,0.71539
"Slovenia",2000,6.381,36.629,41.3985271677835,NA,41.3985271677835,41.3985271677835,41.3985271677835,100,100,100,0.7210764
"Slovenia",2001,6.973,36.822,40.755762192106,NA,40.755762192106,40.755762192106,40.755762192106,100,100,100,0.7205747
"Slovenia",2002,8.273,37.162,45.0641674558338,NA,45.0641674558338,45.0641674558338,45.0641674558338,100,100,100,0.7119668
"Slovenia",2003,10.826,37.335,43.6302433972035,NA,43.6302433972035,43.6302433972035,43.6302433972035,100,100,100,0.7030446
"Slovenia",2004,12.87,37.432,40.1480459193275,NA,40.1480459193275,40.1480459193275,40.1480459193275,100,100,100,0.7033889
"Slovenia",2005,13.786,37.953,37.123257907316,NA,37.123257907316,37.123257907316,37.123257907316,100,100,100,0.7009822
"Slovenia",2006,14.911,37.646,31.4266194646295,NA,31.4266194646295,31.4266194646295,31.4266194646295,96,96,96,0.6935726
"Slovenia",2007,17.837,37.066,28.9715113471753,NA,28.9715113471753,28.9715113471753,28.9715113471753,94,94,94,0.6821302
"Slovenia",2008,20.19,36.388,26.6004092370652,NA,26.6004092370652,26.6004092370652,26.6004092370652,92,92,92,0.6970293
"Slovenia",2009,18.194,36.212,26.2877658441598,NA,26.2877658441598,26.2877658441598,26.2877658441598,92,92,92,0.7342443
"Slovenia",2010,17.716,36.898,25.0352057580973,NA,25.0352057580973,25.0352057580973,25.0352057580973,80,80,80,0.7473999
"Slovenia",2011,18.713,36.475,23.12955764721,NA,23.12955764721,23.12955764721,23.12955764721,75,75,75,0.7341744
"Slovenia",2012,17.063,36.797,21.978021978022,NA,21.978021978022,21.978021978022,21.978021978022,70,70,70,0.7404415
"South Korea",1972,1.346,12.412,12.8589263420724,NA,12.8589263420724,12.8589263420724,12.8589263420724,15.008312779757,15.008312779757,15.008312779757,0.9313578
"South Korea",1973,1.658,11.979,13.1952805201059,NA,13.1952805201059,13.1952805201059,13.1952805201059,15.3936785402674,15.3936785402674,15.3936785402674,0.9552277
"South Korea",1974,2.551,13.095,14.7614761476148,NA,14.7614761476148,14.7614761476148,14.7614761476148,17.2134697563075,17.2134697563075,17.2134697563075,0.8917192
"South Korea",1975,3.233,14.896,15.7861502841507,NA,15.7861502841507,15.7861502841507,15.7861502841507,18.4201551138534,18.4201551138534,18.4201551138534,0.8706598
"South Korea",1976,4.829,16.216,16.4591439688716,NA,16.4591439688716,16.4591439688716,16.4591439688716,19.1910287145504,19.1910287145504,19.1910287145504,0.886826
"South Korea",1977,6.185,16.163,16.7133356667833,NA,16.7133356667833,16.7133356667833,16.7133356667833,19.4903644970159,19.4903644970159,19.4903644970159,0.8673335
"South Korea",1978,8.565,16.566,16.9016340916373,NA,16.9016340916373,16.9016340916373,16.9016340916373,19.7082602953413,19.7082602953413,19.7082602953413,0.8817376
"South Korea",1979,11.233,16.875,16.7927149251428,NA,16.7927149251428,16.7927149251428,16.7927149251428,19.5896310406228,19.5896310406228,19.5896310406228,0.8962783
"South Korea",1980,11.008,16.941,14.6658415841584,NA,14.6658415841584,14.6658415841584,14.6658415841584,17.1099746175572,17.1099746175572,17.1099746175572,0.9368957
"South Korea",1981,12.154,16.781,14.6404239212718,NA,14.6404239212718,14.6404239212718,14.6404239212718,17.0732799070083,17.0732799070083,17.0732799070083,0.9235739
"South Korea",1982,13.196,16.968,14.3880684310572,NA,14.3880684310572,14.3880684310572,14.3880684310572,16.785856551929,16.785856551929,16.785856551929,0.9289894
"South Korea",1983,14.957,17.188,14.0864714086471,NA,14.0864714086471,14.0864714086471,14.0864714086471,16.4297909724595,16.4297909724595,16.4297909724595,0.924527
"South Korea",1984,15.604,16.166,13.2485912724414,NA,13.2485912724414,13.2485912724414,13.2485912724414,15.447041446308,15.447041446308,15.447041446308,0.8574119
"South Korea",1985,15.806,15.779,12.3889437314906,NA,12.3889437314906,12.3889437314906,12.3889437314906,14.4573068665147,14.4573068665147,14.4573068665147,0.8252861
"South Korea",1986,17.803,15.402,12.2850705561485,NA,12.2850705561485,12.2850705561485,12.2850705561485,14.3288894723665,14.3288894723665,14.3288894723665,0.81388
"South Korea",1987,22.827,15.668,13.7852246763138,NA,13.7852246763138,13.7852246763138,13.7852246763138,16.0861257952908,16.0861257952908,16.0861257952908,0.8022394
"South Korea",1988,30.727,15.569,17.7627471383975,NA,17.7627471383975,17.7627471383975,17.7627471383975,20.7256006523781,20.7256006523781,20.7256006523781,0.8164864
"South Korea",1989,39.908,16.332,18.5948026948989,NA,18.5948026948989,18.5948026948989,18.5948026948989,21.6953092387349,21.6953092387349,21.6953092387349,0.8251392
"South Korea",1990,52.63,18.846,17.2328767123288,NA,17.2328767123288,17.2328767123288,17.2328767123288,20.1007413433277,20.1007413433277,20.1007413433277,0.8254967
"South Korea",1991,60.4,18.54,15.4115736387725,NA,15.4115736387725,15.4115736387725,15.4115736387725,17.9815134973152,17.9815134973152,17.9815134973152,0.8158933
"South Korea",1992,64.624,18.446,14.5675902602855,NA,14.5675902602855,14.5675902602855,14.5675902602855,16.9890100105688,16.9890100105688,16.9890100105688,0.8150167
"South Korea",1993,72.536,18.771,13.9567983924983,NA,13.9567983924983,13.9567983924983,13.9567983924983,16.2841075602724,16.2841075602724,16.2841075602724,0.8293016
"South Korea",1994,86.005,18.896,13.2943344819296,NA,13.2943344819296,13.2943344819296,13.2943344819296,15.5078100668296,15.5078100668296,15.5078100668296,0.8222961
"South Korea",1995,106.305,19.118,12.5203504147608,NA,12.5203504147608,12.5203504147608,12.5203504147608,14.6030539741956,14.6030539741956,14.6030539741956,0.8302311
"South Korea",1996,118.129,19.75,12.1136363636364,NA,12.1136363636364,12.1136363636364,12.1136363636364,14.1265288087663,14.1265288087663,14.1265288087663,0.8538584
"South Korea",1997,108.274,19.405,11.0713219934348,NA,11.0713219934348,11.0713219934348,11.0713219934348,12.9162738651636,12.9162738651636,12.9162738651636,0.8299428
"South Korea",1998,72.708,19.415,11.402081977879,NA,11.402081977879,11.402081977879,11.402081977879,13.2998445554029,13.2998445554029,13.2998445554029,0.8087369
"South Korea",1999,95.862,19.72,11.6954907999684,NA,11.6954907999684,11.6954907999684,11.6954907999684,13.6395954546981,13.6395954546981,13.6395954546981,0.7730086
"South Korea",2000,120.547,21.458,11.4296407185629,NA,11.4296407185629,11.4296407185629,11.4296407185629,13.3325170973006,13.3325170973006,13.3325170973006,0.7658927
"South Korea",2001,116.164,21.782,11.486931693389,NA,11.486931693389,11.486931693389,11.486931693389,13.3970244953646,13.3970244953646,13.3970244953646,0.781016
"South Korea",2002,133.682,21.95,11.3250123404555,NA,11.3250123404555,11.3250123404555,11.3250123404555,12.6511635697937,12.6511635697937,12.6511635697937,0.7692055
"South Korea",2003,154.62,22.708,10.7621699311915,11.4142342214998,10.7621699311915,10.7621699311915,10.7621699311915,12.5535497382742,12.5535497382742,12.5535497382742,0.7802016
"South Korea",2004,167.992,21.961,10.3195224954848,12.444292080905,10.3195224954848,10.3195224954848,10.3195224954848,12.036389422579,12.036389422579,12.036389422579,0.7591853
"South Korea",2005,202.441,22.542,9.91748598974008,11.7584179583111,9.91748598974008,9.91748598974008,9.91748598974008,11.5699687492185,11.5699687492185,11.5699687492185,0.7726841
"South Korea",2006,238.379,23.559,10.0253366429591,11.2956810631229,10.0253366429591,10.0253366429591,10.0253366429591,11.6957969208282,11.6957969208282,11.6957969208282,0.7753329
"South Korea",2007,278.198,24.785,10.5697522244695,12.0639717919657,10.5697522244695,10.5697522244695,10.5697522244695,12.3295094877163,12.3295094877163,12.3295094877163,0.7660444
"South Korea",2008,247.262,24.645,10.2798894263994,12.7429671489785,10.2798894263994,10.2798894263994,10.2798894263994,11.9899335161779,11.9899335161779,11.9899335161779,0.763606
"South Korea",2009,214.634,23.76,9.9673629639534,12.1548637660052,9.9673629639534,9.9673629639534,9.9673629639534,11.6268284839329,11.6268284839329,11.6268284839329,0.7414173
"South Korea",2010,256.154,23.391,9.68144909431605,11.4105632398315,9.68144909431605,9.68144909431605,9.68144909431605,11.2940895513405,11.2940895513405,11.2940895513405,0.7062244
"South Korea",2011,290.72,24.155,9.88670525547361,10.9080525414049,9.88670525547361,9.88670525547361,9.88670525547361,11.5322190831125,11.5322190831125,11.5322190831125,0.7109475
"South Korea",2012,303.158,24.78,10.055272949001,11.49768805684,10.055272949001,10.055272949001,10.055272949001,11.731594022726,11.731594022726,11.731594022726,0.7176464
"Spain",1970,NA,15.501,NA,NA,NA,NA,NA,NA,NA,NA,0.684688
"Spain",1971,NA,15.76,NA,NA,NA,NA,NA,NA,NA,NA,0.6960459
"Spain",1972,NA,16.638,NA,NA,NA,NA,NA,NA,NA,NA,0.7203596
"Spain",1973,NA,17.195,NA,NA,NA,NA,NA,NA,NA,NA,0.7312297
"Spain",1974,NA,16.631,NA,NA,NA,NA,NA,NA,NA,NA,0.7277125
"Spain",1975,NA,17.953,NA,NA,NA,NA,NA,NA,NA,NA,0.7484671
"Spain",1976,NA,17.943,NA,NA,NA,NA,NA,NA,NA,NA,0.7639999
"Spain",1977,NA,19.71,18.0949591004349,NA,18.0949591004349,18.0949591004349,18.0949591004349,33,33,33,0.7638915
"Spain",1978,NA,20.923,44.4851347342962,NA,44.4851347342962,44.4851347342962,44.4851347342962,53.9,53.9,53.9,0.7576085
"Spain",1979,25.343,21.427,31.2106031114296,NA,31.2106031114296,31.2106031114296,31.2106031114296,NA,64.95,53.9,0.7579895
"Spain",1980,30.574,21.996,13.2772687034955,NA,13.2772687034955,13.2772687034955,13.2772687034955,76,76,76,0.7429065
"Spain",1981,28.991,23.202,11.0906525594878,NA,11.0906525594878,11.0906525594878,11.0906525594878,82,82,82,0.744019
"Spain",1982,29.59,23.485,12.0105618652279,NA,12.0105618652279,12.0105618652279,12.0105618652279,NA,83,82,0.7288115
"Spain",1983,33.127,25.357,12.4090473235941,NA,12.4090473235941,12.4090473235941,12.4090473235941,NA,84,82,0.7319415
"Spain",1984,33.513,25.697,12.1380210457623,NA,12.1380210457623,12.1380210457623,12.1380210457623,NA,85,82,0.6982301
"Spain",1985,37.41,26.837,12.4352467251123,NA,12.4352467251123,12.4352467251123,12.4352467251123,86,86,86,0.6849141
"Spain",1986,58.379,28.198,11.9510008963251,NA,11.9510008963251,11.9510008963251,11.9510008963251,NA,86.2,86,0.6701858
"Spain",1987,81.483,29.962,12.1642413457746,NA,12.1642413457746,12.1642413457746,12.1642413457746,NA,86.4,86,0.6731666
"Spain",1988,93.42,30.101,12.4976351951752,NA,12.4976351951752,12.4976351951752,12.4976351951752,NA,86.6,86,0.6676144
"Spain",1989,103.122,31.824,12.7075843642406,NA,12.7075843642406,12.7075843642406,12.7075843642406,NA,86.8,86,0.6617715
"Spain",1990,131.605,31.623,13.3328472399444,NA,13.3328472399444,13.3328472399444,13.3328472399444,87,87,87,0.6720107
"Spain",1991,141.717,31.895,14.8594120284378,NA,14.8594120284378,14.8594120284378,14.8594120284378,NA,89.5712985635286,87,0.6839474
"Spain",1992,164.856,32.9,16.3794538244704,NA,16.3794538244704,16.3794538244704,16.3794538244704,NA,92.1425971270571,87,0.7073443
"Spain",1993,149.915,31.952,17.5176209087679,NA,17.5176209087679,17.5176209087679,17.5176209087679,94.7138956905857,94.7138956905857,94.7138956905857,0.7092628
"Spain",1994,161.616,31.985,17.4888550057697,NA,17.4888550057697,17.4888550057697,17.4888550057697,92.2666238669371,92.2666238669371,92.2666238669371,0.6939234
"Spain",1995,187.807,31.276,16.6979306875319,NA,16.6979306875319,16.6979306875319,16.6979306875319,90.4483138687672,90.4483138687672,90.4483138687672,0.677716
"Spain",1996,196.084,31.655,16.4238807357692,NA,16.4238807357692,16.4238807357692,16.4238807357692,93.289019843801,93.289019843801,93.289019843801,0.6752666
"Spain",1997,187.419,31.923,15.9421100290097,NA,15.9421100290097,15.9421100290097,15.9421100290097,91.1845091307141,91.1845091307141,91.1845091307141,0.6742545
"Spain",1998,201.685,32.548,18.6184356974742,NA,18.6184356974742,18.6184356974742,18.6184356974742,92.5561132496803,92.5561132496803,92.5561132496803,0.6731317
"Spain",1999,209.452,33.077,16.6616635537789,NA,16.6616635537789,16.6616635537789,16.6616635537789,86.5870148025818,86.5870148025818,86.5870148025818,0.6717188
"Spain",2000,197.9,33.229,16.4594356118514,NA,16.4594356118514,16.4594356118514,16.4594356118514,82.8708746367935,82.8708746367935,82.8708746367935,0.668076
"Spain",2001,205.718,32.838,16.295852358033,NA,16.295852358033,16.295852358033,16.295852358033,81.4887011991139,81.4887011991139,81.4887011991139,0.6584301
"Spain",2002,234.635,33.227,16.0422864989525,NA,16.0422864989525,16.0422864989525,16.0422864989525,79.0296352370539,79.0296352370539,79.0296352370539,0.6492044
"Spain",2003,300.668,33.124,15.8051573767075,NA,15.8051573767075,15.8051573767075,15.8051573767075,77.6659527926213,77.6659527926213,77.6659527926213,0.6436603
"Spain",2004,364.954,34.099,15.3114858997212,NA,15.3114858997212,15.3114858997212,15.3114858997212,76.1280028869418,76.1280028869418,76.1280028869418,0.6363651
"Spain",2005,406.439,35.143,14.5402920652367,NA,14.5402920652367,14.5402920652367,14.5402920652367,76.0139104530311,76.0139104530311,76.0139104530311,0.6338038
"Spain",2006,454.609,35.932,14.2678424312696,19.5409062209922,14.2678424312696,14.2678424312696,14.2678424312696,75.3960746820723,75.3960746820723,75.3960746820723,0.6308307
"Spain",2007,537.951,36.358,15.4548937549733,18.0951774456851,15.4548937549733,15.4548937549733,15.4548937549733,76.0137403030333,76.0137403030333,76.0137403030333,0.6301221
"Spain",2008,523.94,32.105,17.0768815561968,19.8345677725947,17.0768815561968,17.0768815561968,17.0768815561968,78.8768577641616,78.8768577641616,78.8768577641616,0.6374778
"Spain",2009,445.353,29.708,17.4892447757415,19.89063,17.4892447757415,17.4892447757415,17.4892447757415,80.8775230140701,80.8775230140701,80.8775230140701,0.6375502
"Spain",2010,446.818,31.211,17.1800693233118,18.8541368126756,17.1800693233118,17.1800693233118,17.1800693233118,76.9427460040586,76.9427460040586,76.9427460040586,0.6370428
"Spain",2011,464.019,31.174,16.7834076230328,NA,16.7834076230328,16.7834076230328,16.7834076230328,76.9811669475092,76.9811669475092,76.9811669475092,0.628247
